product_id,product_slug,product_title,short_desc,long_desc,product_type,featured,active,categories,images,variant_id,sku,price,sale_price,sale_start,sale_end,currency,stock,weight,ean,is_digital,variant_active,options,original_images
2019,stellar-solar-jacket-m-yellow,"Stellar Solar Jacket-M-Yellow",,,physical,0,1,"Clothing,Erin Recommends,Jackets,New Luma Yoga Collection",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj01-yellow_main.jpg,3067,WJ01-M-Yellow,75.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Yellow,
2019,stellar-solar-jacket-m-yellow,"Stellar Solar Jacket-M-Yellow",,,physical,0,1,"Clothing,Erin Recommends,Jackets,New Luma Yoga Collection",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj01-yellow_main.jpg,3068,WJ01-S-Blue,75.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Blue,
2019,stellar-solar-jacket-m-yellow,"Stellar Solar Jacket-M-Yellow",,,physical,0,1,"Clothing,Erin Recommends,Jackets,New Luma Yoga Collection",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj01-yellow_main.jpg,3069,WJ01-S-Red,75.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Red,
2019,stellar-solar-jacket-m-yellow,"Stellar Solar Jacket-M-Yellow",,,physical,0,1,"Clothing,Erin Recommends,Jackets,New Luma Yoga Collection",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj01-yellow_main.jpg,3070,WJ01-S-Yellow,75.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Yellow,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3071,WJ02-L-Black,56.25,,,,EUR,100,0.000,,0,1,Size:L|Color:Black,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3072,WJ02-L-Blue,56.25,,,,EUR,100,0.000,,0,1,Size:L|Color:Blue,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3073,WJ02-L-Gray,56.25,,,,EUR,100,0.000,,0,1,Size:L|Color:Gray,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3074,WJ02-M-Black,56.25,,,,EUR,100,0.000,,0,1,Size:M|Color:Black,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3075,WJ02-M-Blue,56.25,,,,EUR,100,0.000,,0,1,Size:M|Color:Blue,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3076,WJ02-M-Gray,56.25,,,,EUR,100,0.000,,0,1,Size:M|Color:Gray,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3077,WJ02-S-Black,56.25,,,,EUR,100,0.000,,0,1,Size:S|Color:Black,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3078,WJ02-S-Blue,56.25,,,,EUR,100,0.000,,0,1,Size:S|Color:Blue,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3079,WJ02-S-Gray,56.25,,,,EUR,100,0.000,,0,1,Size:S|Color:Gray,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3080,WJ02-XL-Black,56.25,,,,EUR,100,0.000,,0,1,Size:XL|Color:Black,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3081,WJ02-XL-Blue,56.25,,,,EUR,100,0.000,,0,1,Size:XL|Color:Blue,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3082,WJ02-XL-Gray,56.25,,,,EUR,100,0.000,,0,1,Size:XL|Color:Gray,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3083,WJ02-XS-Black,56.25,,,,EUR,100,0.000,,0,1,Size:XS|Color:Black,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3084,WJ02-XS-Blue,56.25,,,,EUR,100,0.000,,0,1,Size:XS|Color:Blue,
2020,josie-yoga-jacket,"Josie Yoga Jacket",,,physical,0,1,"Clothing,Jackets,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj02-black_main.jpg,3085,WJ02-XS-Gray,56.25,,,,EUR,100,0.000,,0,1,Size:XS|Color:Gray,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3086,WJ03-L-Blue,57.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Blue,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3087,WJ03-L-Orange,57.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Orange,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3088,WJ03-L-Red,57.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Red,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3089,WJ03-M-Blue,57.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Blue,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3090,WJ03-M-Orange,57.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Orange,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3091,WJ03-M-Red,57.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Red,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3092,WJ03-S-Blue,57.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Blue,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3093,WJ03-S-Orange,57.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Orange,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3094,WJ03-S-Red,57.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Red,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3095,WJ03-XL-Blue,57.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Blue,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3096,WJ03-XL-Orange,57.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Orange,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3097,WJ03-XL-Red,57.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Red,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3098,WJ03-XS-Blue,57.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Blue,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3099,WJ03-XS-Orange,57.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Orange,
2021,augusta-pullover-jacket,"Augusta Pullover Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj03-blue_main.jpg,3100,WJ03-XS-Red,57.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Red,
2022,ingrid-running-jacket,"Ingrid Running Jacket",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-orange_main.jpg,3101,WJ04-L-Orange,84.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Orange,
2022,ingrid-running-jacket,"Ingrid Running Jacket",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-orange_main.jpg,3102,WJ04-L-Red,84.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Red,
2022,ingrid-running-jacket,"Ingrid Running Jacket",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-orange_main.jpg,3103,WJ04-L-White,84.00,,,,EUR,100,0.000,,0,1,Size:L|Color:White,
2022,ingrid-running-jacket,"Ingrid Running Jacket",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-orange_main.jpg,3104,WJ04-M-Orange,84.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Orange,
2022,ingrid-running-jacket,"Ingrid Running Jacket",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-orange_main.jpg,3105,WJ04-M-Red,84.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Red,
2022,ingrid-running-jacket,"Ingrid Running Jacket",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-orange_main.jpg,3106,WJ04-M-White,84.00,,,,EUR,100,0.000,,0,1,Size:M|Color:White,
2022,ingrid-running-jacket,"Ingrid Running Jacket",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-orange_main.jpg,3107,WJ04-S-Orange,84.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Orange,
2022,ingrid-running-jacket,"Ingrid Running Jacket",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-orange_main.jpg,3108,WJ04-S-Red,84.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Red,
2022,ingrid-running-jacket,"Ingrid Running Jacket",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-orange_main.jpg,3109,WJ04-S-White,84.00,,,,EUR,100,0.000,,0,1,Size:S|Color:White,
2022,ingrid-running-jacket,"Ingrid Running Jacket",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-orange_main.jpg,3110,WJ04-XL-Orange,84.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Orange,
2022,ingrid-running-jacket,"Ingrid Running Jacket",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-orange_main.jpg,3111,WJ04-XL-Red,84.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Red,
2022,ingrid-running-jacket,"Ingrid Running Jacket",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-orange_main.jpg,3112,WJ04-XL-White,84.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:White,
2022,ingrid-running-jacket,"Ingrid Running Jacket",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-orange_main.jpg,3113,WJ04-XS-Orange,84.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Orange,
2023,ingrid-running-jacket-xs-red,"Ingrid Running Jacket-XS-Red",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-red_main.jpg,3114,WJ04-XS-Red,84.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Red,
2023,ingrid-running-jacket-xs-red,"Ingrid Running Jacket-XS-Red",,,physical,0,1,"Clothing,Jackets,New Luma Yoga Collection,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj04-red_main.jpg,3115,WJ04-XS-White,84.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:White,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3116,WJ05-L-Brown,60.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Brown,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3117,WJ05-L-Green,60.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Green,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3118,WJ05-L-Red,60.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Red,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3119,WJ05-M-Brown,60.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Brown,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3120,WJ05-M-Green,60.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Green,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3121,WJ05-M-Red,60.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Red,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3122,WJ05-S-Brown,60.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Brown,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3123,WJ05-S-Green,60.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Green,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3124,WJ05-S-Red,60.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Red,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3125,WJ05-XL-Brown,60.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Brown,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3126,WJ05-XL-Green,60.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Green,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3127,WJ05-XL-Red,60.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Red,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3128,WJ05-XS-Brown,60.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Brown,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3129,WJ05-XS-Green,60.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Green,
2024,riona-full-zip-jacket,"Riona Full Zip Jacket",,,physical,0,1,Jackets,"https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj05-brown_back.jpg",3130,WJ05-XS-Red,60.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Red,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3131,WJ06-L-Blue,77.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Blue,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3132,WJ06-L-Green,77.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Green,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3133,WJ06-L-Purple,77.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Purple,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3134,WJ06-M-Blue,77.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Blue,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3135,WJ06-M-Green,77.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Green,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3136,WJ06-M-Purple,77.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Purple,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3137,WJ06-S-Blue,77.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Blue,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3138,WJ06-S-Green,77.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Green,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3139,WJ06-S-Purple,77.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Purple,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3140,WJ06-XL-Blue,77.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Blue,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3141,WJ06-XL-Green,77.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Green,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3142,WJ06-XL-Purple,77.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Purple,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3143,WJ06-XS-Blue,77.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Blue,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3144,WJ06-XS-Green,77.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Green,
2025,juno-jacket,"Juno Jacket",,,physical,0,1,"Clothing,Jackets,Performance Fabrics,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj06-blue_main.jpg,3145,WJ06-XS-Purple,77.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Purple,
2026,inez-full-zip-jacket,"Inez Full Zip Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj07-orange_main.jpg,3146,WJ07-L-Orange,59.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Orange,
2026,inez-full-zip-jacket,"Inez Full Zip Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj07-orange_main.jpg,3147,WJ07-L-Purple,59.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Purple,
2026,inez-full-zip-jacket,"Inez Full Zip Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj07-orange_main.jpg,3148,WJ07-L-Red,59.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Red,
2026,inez-full-zip-jacket,"Inez Full Zip Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj07-orange_main.jpg,3149,WJ07-M-Orange,59.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Orange,
2026,inez-full-zip-jacket,"Inez Full Zip Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj07-orange_main.jpg,3150,WJ07-M-Purple,59.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Purple,
2026,inez-full-zip-jacket,"Inez Full Zip Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj07-orange_main.jpg,3151,WJ07-M-Red,59.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Red,
2026,inez-full-zip-jacket,"Inez Full Zip Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj07-orange_main.jpg,3152,WJ07-S-Orange,59.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Orange,
2026,inez-full-zip-jacket,"Inez Full Zip Jacket",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/wj07-orange_main.jpg,3153,WJ07-S-Purple,59.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Purple,
